Country,Sector,Gas,year,cons
Sweden,Electricity/Heat,All GHG,2003,13.26
Sweden,Electricity/Heat,CO2,2003,12.94
Sweden,Electricity/Heat,CH4,2003,0.12
Sweden,Electricity/Heat,N2O,2003,0.21
Sweden,Energy,All GHG,2003,55.66
Sweden,Energy,CO2,2003,54.0
Sweden,Energy,CH4,2003,0.74
Sweden,Energy,N2O,2003,0.93
Sweden,Fugitive Emissions,All GHG,2003,0.05
Sweden,Fugitive Emissions,CH4,2003,0.05
Sweden,Fugitive Emissions,N2O,2003,0.0
Sweden,Industrial Processes,All GHG,2003,3.14
Sweden,Industrial Processes,CO2,2003,1.21
Sweden,Industrial Processes,CH4,2003,0.0
Sweden,Industrial Processes,N2O,2003,0.55
Sweden,Industrial Processes,F-Gas,2003,1.38
Sweden,Land-Use Change and Forestry,All GHG,2003,-11.5
Sweden,Land-Use Change and Forestry,CO2,2003,-11.5
Sweden,Land-Use Change and Forestry,CH4,2003,0.0
Sweden,Land-Use Change and Forestry,N2O,2003,0.0
Sweden,Manufacturing/Construction,All GHG,2003,12.54
Sweden,Manufacturing/Construction,CO2,2003,12.22
Sweden,Manufacturing/Construction,CH4,2003,0.12
Sweden,Manufacturing/Construction,N2O,2003,0.2
Sweden,Other Fuel Combustion,All GHG,2003,1.5
Sweden,Other Fuel Combustion,CO2,2003,1.38
Sweden,Other Fuel Combustion,CH4,2003,0.09
Sweden,Other Fuel Combustion,N2O,2003,0.02
Sweden,Total excluding LUCF,All GHG,2003,69.17
Sweden,Total excluding LUCF,CO2,2003,55.2
Sweden,Total excluding LUCF,CH4,2003,7.09
Sweden,Total excluding LUCF,N2O,2003,5.5
Sweden,Total excluding LUCF,F-Gas,2003,1.38
Sweden,Total including LUCF,All GHG,2003,57.68
Sweden,Total including LUCF,CO2,2003,43.7
Sweden,Total including LUCF,CH4,2003,7.09
Sweden,Total including LUCF,N2O,2003,5.5
Sweden,Total including LUCF,F-Gas,2003,1.38
Sweden,Transportation,All GHG,2003,22.24
Sweden,Transportation,CO2,2003,21.64
Sweden,Transportation,CH4,2003,0.14
Sweden,Transportation,N2O,2003,0.45
Sweden,Waste,All GHG,2003,2.73
Sweden,Waste,CH4,2003,2.52
Sweden,Waste,N2O,2003,0.21
Sweden,Agriculture,All GHG,2002,7.75
Sweden,Agriculture,CH4,2002,3.89
Sweden,Agriculture,N2O,2002,3.86
Sweden,Building,All GHG,2002,6.06
Sweden,Building,CO2,2002,5.81
Sweden,Building,CH4,2002,0.21
Sweden,Building,N2O,2002,0.04
Sweden,Bunker Fuels,All GHG,2002,5.47
Sweden,Bunker Fuels,CO2,2002,5.42
Sweden,Bunker Fuels,CH4,2002,0.01
Sweden,Bunker Fuels,N2O,2002,0.04
Sweden,Electricity/Heat,All GHG,2002,11.91
Sweden,Electricity/Heat,CO2,2002,11.63
Sweden,Electricity/Heat,CH4,2002,0.11
Sweden,Electricity/Heat,N2O,2002,0.18
Sweden,Energy,All GHG,2002,54.36
Sweden,Energy,CO2,2002,52.74
Sweden,Energy,CH4,2002,0.72
Sweden,Energy,N2O,2002,0.9
Sweden,Fugitive Emissions,All GHG,2002,0.05
Sweden,Fugitive Emissions,CH4,2002,0.05
Sweden,Fugitive Emissions,N2O,2002,0.0
Sweden,Industrial Processes,All GHG,2002,3.19
Sweden,Industrial Processes,CO2,2002,1.28
Sweden,Industrial Processes,CH4,2002,0.0
Sweden,Industrial Processes,N2O,2002,0.55
Sweden,Industrial Processes,F-Gas,2002,1.36
Sweden,Land-Use Change and Forestry,All GHG,2002,-11.53
Sweden,Land-Use Change and Forestry,CO2,2002,-11.53
Sweden,Land-Use Change and Forestry,CH4,2002,0.0
Sweden,Land-Use Change and Forestry,N2O,2002,0.0
Sweden,Manufacturing/Construction,All GHG,2002,12.91
Sweden,Manufacturing/Construction,CO2,2002,12.58
Sweden,Manufacturing/Construction,CH4,2002,0.13
Sweden,Manufacturing/Construction,N2O,2002,0.21
Sweden,Other Fuel Combustion,All GHG,2002,1.49
Sweden,Other Fuel Combustion,CO2,2002,1.38
Sweden,Other Fuel Combustion,CH4,2002,0.09
Sweden,Other Fuel Combustion,N2O,2002,0.02
Sweden,Total excluding LUCF,All GHG,2002,68.18
Sweden,Total excluding LUCF,CO2,2002,54.02
Sweden,Total excluding LUCF,CH4,2002,7.28
Sweden,Total excluding LUCF,N2O,2002,5.51
Sweden,Total excluding LUCF,F-Gas,2002,1.36
Sweden,Total including LUCF,All GHG,2002,56.65
Sweden,Total including LUCF,CO2,2002,42.49
Sweden,Total including LUCF,CH4,2002,7.28
Sweden,Total including LUCF,N2O,2002,5.51
Sweden,Total including LUCF,F-Gas,2002,1.36
Sweden,Transportation,All GHG,2002,21.94
Sweden,Transportation,CO2,2002,21.35
Sweden,Transportation,CH4,2002,0.14
Sweden,Transportation,N2O,2002,0.44
Sweden,Waste,All GHG,2002,2.88
Sweden,Waste,CH4,2002,2.67
Sweden,Waste,N2O,2002,0.21
Sweden,Agriculture,All GHG,2001,7.82
Sweden,Agriculture,CH4,2001,3.93
Sweden,Agriculture,N2O,2001,3.9
Sweden,Building,All GHG,2001,6.48
Sweden,Building,CO2,2001,6.23
Sweden,Building,CH4,2001,0.21
Sweden,Building,N2O,2001,0.04
Sweden,Bunker Fuels,All GHG,2001,6.62
Sweden,Bunker Fuels,CO2,2001,6.55
Sweden,Bunker Fuels,CH4,2001,0.01
Sweden,Bunker Fuels,N2O,2001,0.05
Sweden,Electricity/Heat,All GHG,2001,10.77
Sweden,Electricity/Heat,CO2,2001,10.49
Sweden,Electricity/Heat,CH4,2001,0.11
Sweden,Electricity/Heat,N2O,2001,0.18
Sweden,Energy,All GHG,2001,52.77
Sweden,Energy,CO2,2001,51.17
Sweden,Energy,CH4,2001,0.72
Sweden,Energy,N2O,2001,0.88
Sweden,Fugitive Emissions,All GHG,2001,0.05
Sweden,Fugitive Emissions,CH4,2001,0.05
Sweden,Fugitive Emissions,N2O,2001,0.0
Sweden,Industrial Processes,All GHG,2001,3.16
Sweden,Industrial Processes,CO2,2001,1.33
Sweden,Industrial Processes,CH4,2001,0.0
Sweden,Industrial Processes,N2O,2001,0.57
Sweden,Industrial Processes,F-Gas,2001,1.26
Sweden,Land-Use Change and Forestry,All GHG,2001,-11.54
Sweden,Land-Use Change and Forestry,CO2,2001,-11.54
Sweden,Land-Use Change and Forestry,CH4,2001,0.0
Sweden,Land-Use Change and Forestry,N2O,2001,0.0
Sweden,Manufacturing/Construction,All GHG,2001,12.52
Sweden,Manufacturing/Construction,CO2,2001,12.2
Sweden,Manufacturing/Construction,CH4,2001,0.12
Sweden,Manufacturing/Construction,N2O,2001,0.2
Sweden,Other Fuel Combustion,All GHG,2001,1.23
Sweden,Other Fuel Combustion,CO2,2001,1.11
Sweden,Other Fuel Combustion,CH4,2001,0.1
Sweden,Other Fuel Combustion,N2O,2001,0.02
Sweden,Total excluding LUCF,All GHG,2001,66.82
Sweden,Total excluding LUCF,CO2,2001,52.5
Sweden,Total excluding LUCF,CH4,2001,7.51
Sweden,Total excluding LUCF,N2O,2001,5.56
Sweden,Total excluding LUCF,F-Gas,2001,1.26
Sweden,Total including LUCF,All GHG,2001,55.28
Sweden,Total including LUCF,CO2,2001,40.95
Sweden,Total including LUCF,CH4,2001,7.51
Sweden,Total including LUCF,N2O,2001,5.56
Sweden,Total including LUCF,F-Gas,2001,1.26
Sweden,Transportation,All GHG,2001,21.71
Sweden,Transportation,CO2,2001,21.14
Sweden,Transportation,CH4,2001,0.14
Sweden,Transportation,N2O,2001,0.43
Sweden,Waste,All GHG,2001,3.07
Sweden,Waste,CH4,2001,2.86
Sweden,Waste,N2O,2001,0.21
Sweden,Agriculture,All GHG,2000,7.98
Sweden,Agriculture,CH4,2000,4.0
Sweden,Agriculture,N2O,2000,3.98
Sweden,Building,All GHG,2000,6.54
Sweden,Building,CO2,2000,6.27
Sweden,Building,CH4,2000,0.22
Sweden,Building,N2O,2000,0.05
Sweden,Bunker Fuels,All GHG,2000,6.47
Sweden,Bunker Fuels,CO2,2000,6.41
Sweden,Bunker Fuels,CH4,2000,0.01
Sweden,Bunker Fuels,N2O,2000,0.05
Sweden,Electricity/Heat,All GHG,2000,10.0
Sweden,Electricity/Heat,CO2,2000,9.74
Sweden,Electricity/Heat,CH4,2000,0.1
Sweden,Electricity/Heat,N2O,2000,0.16
Sweden,Energy,All GHG,2000,53.66
Sweden,Energy,CO2,2000,51.99
Sweden,Energy,CH4,2000,0.76
Sweden,Energy,N2O,2000,0.91
Sweden,Fugitive Emissions,All GHG,2000,0.05
Sweden,Fugitive Emissions,CH4,2000,0.05
Sweden,Fugitive Emissions,N2O,2000,0.0
Sweden,Industrial Processes,All GHG,2000,3.2
Sweden,Industrial Processes,CO2,2000,1.29
Sweden,Industrial Processes,CH4,2000,0.0
Sweden,Industrial Processes,N2O,2000,0.73
Sweden,Industrial Processes,F-Gas,2000,1.17
Sweden,Land-Use Change and Forestry,All GHG,2000,2.04
Sweden,Land-Use Change and Forestry,CO2,2000,2.04
Sweden,Land-Use Change and Forestry,CH4,2000,0.0
Sweden,Land-Use Change and Forestry,N2O,2000,0.0
Sweden,Manufacturing/Construction,All GHG,2000,14.03
Sweden,Manufacturing/Construction,CO2,2000,13.63
Sweden,Manufacturing/Construction,CH4,2000,0.15
Sweden,Manufacturing/Construction,N2O,2000,0.25
Sweden,Other Fuel Combustion,All GHG,2000,1.26
Sweden,Other Fuel Combustion,CO2,2000,1.14
Sweden,Other Fuel Combustion,CH4,2000,0.11
Sweden,Other Fuel Combustion,N2O,2000,0.02
Sweden,Total excluding LUCF,All GHG,2000,67.96
Sweden,Total excluding LUCF,CO2,2000,53.28
Sweden,Total excluding LUCF,CH4,2000,7.67
Sweden,Total excluding LUCF,N2O,2000,5.84
Sweden,Total excluding LUCF,F-Gas,2000,1.17
Sweden,Total including LUCF,All GHG,2000,69.99
Sweden,Total including LUCF,CO2,2000,55.31
Sweden,Total including LUCF,CH4,2000,7.67
Sweden,Total including LUCF,N2O,2000,5.84
Sweden,Total including LUCF,F-Gas,2000,1.17
Sweden,Transportation,All GHG,2000,21.79
Sweden,Transportation,CO2,2000,21.21
Sweden,Transportation,CH4,2000,0.14
Sweden,Transportation,N2O,2000,0.43
Sweden,Waste,All GHG,2000,3.12
Sweden,Waste,CH4,2000,2.91
Sweden,Waste,N2O,2000,0.21
Sweden,Agriculture,All GHG,1999,8.07
Sweden,Agriculture,CH4,1999,4.11
Sweden,Agriculture,N2O,1999,3.96
Sweden,Building,All GHG,1999,8.17
Sweden,Building,CO2,1999,7.91
Sweden,Building,CH4,1999,0.21
Sweden,Building,N2O,1999,0.05
Sweden,Bunker Fuels,All GHG,1999,6.93
Sweden,Bunker Fuels,CO2,1999,6.87
Sweden,Bunker Fuels,CH4,1999,0.01
Sweden,Bunker Fuels,N2O,1999,0.05
Sweden,Electricity/Heat,All GHG,1999,11.91
Sweden,Electricity/Heat,CO2,1999,11.66
Sweden,Electricity/Heat,CH4,1999,0.09
Sweden,Electricity/Heat,N2O,1999,0.16
Sweden,Energy,All GHG,1999,57.71
Sweden,Energy,CO2,1999,56.13
Sweden,Energy,CH4,1999,0.71
Sweden,Energy,N2O,1999,0.87
Sweden,Fugitive Emissions,All GHG,1999,0.05
Sweden,Fugitive Emissions,CH4,1999,0.05
Sweden,Fugitive Emissions,N2O,1999,0.0
Sweden,Industrial Processes,All GHG,1999,3.05
Sweden,Industrial Processes,CO2,1999,1.14
Sweden,Industrial Processes,CH4,1999,0.0
Sweden,Industrial Processes,N2O,1999,0.77
Sweden,Industrial Processes,F-Gas,1999,1.15
Sweden,Land-Use Change and Forestry,All GHG,1999,1.95
Sweden,Land-Use Change and Forestry,CO2,1999,1.95
Sweden,Land-Use Change and Forestry,CH4,1999,0.0
Sweden,Land-Use Change and Forestry,N2O,1999,0.0
Sweden,Manufacturing/Construction,All GHG,1999,14.64
Sweden,Manufacturing/Construction,CO2,1999,14.28
Sweden,Manufacturing/Construction,CH4,1999,0.14
Sweden,Manufacturing/Construction,N2O,1999,0.22
Sweden,Other Fuel Combustion,All GHG,1999,1.31
Sweden,Other Fuel Combustion,CO2,1999,1.21
Sweden,Other Fuel Combustion,CH4,1999,0.08
Sweden,Other Fuel Combustion,N2O,1999,0.02
Sweden,Total excluding LUCF,All GHG,1999,72.05
Sweden,Total excluding LUCF,CO2,1999,57.26
Sweden,Total excluding LUCF,CH4,1999,7.83
Sweden,Total excluding LUCF,N2O,1999,5.81
Sweden,Total excluding LUCF,F-Gas,1999,1.15
Sweden,Total including LUCF,All GHG,1999,74.0
Sweden,Total including LUCF,CO2,1999,59.21
Sweden,Total including LUCF,CH4,1999,7.83
Sweden,Total including LUCF,N2O,1999,5.81
Sweden,Total including LUCF,F-Gas,1999,1.15
Sweden,Transportation,All GHG,1999,21.64
Sweden,Transportation,CO2,1999,21.07
Sweden,Transportation,CH4,1999,0.14
Sweden,Transportation,N2O,1999,0.43
Sweden,Waste,All GHG,1999,3.22
Sweden,Waste,CH4,1999,3.0
Sweden,Waste,N2O,1999,0.21
Sweden,Agriculture,All GHG,1998,8.19
Sweden,Agriculture,CH4,1998,4.19
Sweden,Agriculture,N2O,1998,4.0
Sweden,Building,All GHG,1998,8.3
Sweden,Building,CO2,1998,8.01
Sweden,Building,CH4,1998,0.23
Sweden,Building,N2O,1998,0.05
Sweden,Bunker Fuels,All GHG,1998,6.95
Sweden,Bunker Fuels,CO2,1998,6.88
Sweden,Bunker Fuels,CH4,1998,0.01
Sweden,Bunker Fuels,N2O,1998,0.05
Sweden,Electricity/Heat,All GHG,1998,13.1
Sweden,Electricity/Heat,CO2,1998,12.87
Sweden,Electricity/Heat,CH4,1998,0.08
Sweden,Electricity/Heat,N2O,1998,0.15
Sweden,Energy,All GHG,1998,58.88
Sweden,Energy,CO2,1998,57.23
Sweden,Energy,CH4,1998,0.76
Sweden,Energy,N2O,1998,0.89
Sweden,Fugitive Emissions,All GHG,1998,0.05
Sweden,Fugitive Emissions,CH4,1998,0.05
Sweden,Fugitive Emissions,N2O,1998,0.0
Sweden,Industrial Processes,All GHG,1998,2.97
Sweden,Industrial Processes,CO2,1998,1.13
Sweden,Industrial Processes,CH4,1998,0.0
Sweden,Industrial Processes,N2O,1998,0.87
Sweden,Industrial Processes,F-Gas,1998,0.97
Sweden,Land-Use Change and Forestry,All GHG,1998,1.91
Sweden,Land-Use Change and Forestry,CO2,1998,1.9
Sweden,Land-Use Change and Forestry,CH4,1998,0.01
Sweden,Land-Use Change and Forestry,N2O,1998,0.0
Sweden,Manufacturing/Construction,All GHG,1998,14.56
Sweden,Manufacturing/Construction,CO2,1998,14.15
Sweden,Manufacturing/Construction,CH4,1998,0.15
Sweden,Manufacturing/Construction,N2O,1998,0.25
Sweden,Other Fuel Combustion,All GHG,1998,1.69
Sweden,Other Fuel Combustion,CO2,1998,1.56
Sweden,Other Fuel Combustion,CH4,1998,0.11
Sweden,Other Fuel Combustion,N2O,1998,0.02
Sweden,Total excluding LUCF,All GHG,1998,73.4
Sweden,Total excluding LUCF,CO2,1998,58.36
Sweden,Total excluding LUCF,CH4,1998,8.09
Sweden,Total excluding LUCF,N2O,1998,5.97
Sweden,Total excluding LUCF,F-Gas,1998,0.97
Sweden,Total including LUCF,All GHG,1998,75.3
Sweden,Total including LUCF,CO2,1998,60.26
Sweden,Total including LUCF,CH4,1998,8.09
Sweden,Total including LUCF,N2O,1998,5.98
Sweden,Total including LUCF,F-Gas,1998,0.97
Sweden,Transportation,All GHG,1998,21.19
Sweden,Transportation,CO2,1998,20.63
Sweden,Transportation,CH4,1998,0.14
Sweden,Transportation,N2O,1998,0.42
Sweden,Waste,All GHG,1998,3.35
Sweden,Waste,CH4,1998,3.14
Sweden,Waste,N2O,1998,0.21
Sweden,Agriculture,All GHG,1997,8.43
Sweden,Agriculture,CH4,1997,4.31
Sweden,Agriculture,N2O,1997,4.12
Sweden,Building,All GHG,1997,8.89
Sweden,Building,CO2,1997,8.6
Sweden,Building,CH4,1997,0.24
Sweden,Building,N2O,1997,0.05
Sweden,Bunker Fuels,All GHG,1997,6.08
Sweden,Bunker Fuels,CO2,1997,6.02
Sweden,Bunker Fuels,CH4,1997,0.01
Sweden,Bunker Fuels,N2O,1997,0.05
Sweden,Electricity/Heat,All GHG,1997,12.17
Sweden,Electricity/Heat,CO2,1997,11.95
Sweden,Electricity/Heat,CH4,1997,0.08
Sweden,Electricity/Heat,N2O,1997,0.14
Sweden,Energy,All GHG,1997,57.94
Sweden,Energy,CO2,1997,56.28
Sweden,Energy,CH4,1997,0.76
Sweden,Energy,N2O,1997,0.9
Sweden,Fugitive Emissions,All GHG,1997,0.05
Sweden,Fugitive Emissions,CH4,1997,0.05
Sweden,Fugitive Emissions,N2O,1997,0.0
Sweden,Industrial Processes,All GHG,1997,2.82
Sweden,Industrial Processes,CO2,1997,1.11
Sweden,Industrial Processes,CH4,1997,0.0
Sweden,Industrial Processes,N2O,1997,0.78
Sweden,Industrial Processes,F-Gas,1997,0.93
Sweden,Land-Use Change and Forestry,All GHG,1997,1.88
Sweden,Land-Use Change and Forestry,CO2,1997,1.88
Sweden,Land-Use Change and Forestry,CH4,1997,0.0
Sweden,Land-Use Change and Forestry,N2O,1997,0.0
Sweden,Manufacturing/Construction,All GHG,1997,14.51
Sweden,Manufacturing/Construction,CO2,1997,14.1
Sweden,Manufacturing/Construction,CH4,1997,0.15
Sweden,Manufacturing/Construction,N2O,1997,0.25
Sweden,Other Fuel Combustion,All GHG,1997,1.42
Sweden,Other Fuel Combustion,CO2,1997,1.29
Sweden,Other Fuel Combustion,CH4,1997,0.11
Sweden,Other Fuel Combustion,N2O,1997,0.02
Sweden,Total excluding LUCF,All GHG,1997,72.6
Sweden,Total excluding LUCF,CO2,1997,57.38
Sweden,Total excluding LUCF,CH4,1997,8.27
Sweden,Total excluding LUCF,N2O,1997,6.02
Sweden,Total excluding LUCF,F-Gas,1997,0.93
Sweden,Total including LUCF,All GHG,1997,74.48
Sweden,Total including LUCF,CO2,1997,59.26
Sweden,Total including LUCF,CH4,1997,8.27
Sweden,Total including LUCF,N2O,1997,6.02
Sweden,Total including LUCF,F-Gas,1997,0.93
Sweden,Transportation,All GHG,1997,20.9
Sweden,Transportation,CO2,1997,20.33
Sweden,Transportation,CH4,1997,0.14
Sweden,Transportation,N2O,1997,0.43
Sweden,Waste,All GHG,1997,3.41
Sweden,Waste,CH4,1997,3.19
Sweden,Waste,N2O,1997,0.22
Sweden,Agriculture,All GHG,1996,8.45
Sweden,Agriculture,CH4,1996,4.33
Sweden,Agriculture,N2O,1996,4.13
Sweden,Building,All GHG,1996,9.91
Sweden,Building,CO2,1996,9.62
Sweden,Building,CH4,1996,0.24
Sweden,Building,N2O,1996,0.06
Sweden,Bunker Fuels,All GHG,1996,5.37
Sweden,Bunker Fuels,CO2,1996,5.32
Sweden,Bunker Fuels,CH4,1996,0.01
Sweden,Bunker Fuels,N2O,1996,0.04
Sweden,Electricity/Heat,All GHG,1996,16.42
Sweden,Electricity/Heat,CO2,1996,16.18
Sweden,Electricity/Heat,CH4,1996,0.08
Sweden,Electricity/Heat,N2O,1996,0.16
Sweden,Energy,All GHG,1996,64.11
Sweden,Energy,CO2,1996,62.42
Sweden,Energy,CH4,1996,0.77
Sweden,Energy,N2O,1996,0.91
Sweden,Fugitive Emissions,All GHG,1996,0.05
Sweden,Fugitive Emissions,CH4,1996,0.05
Sweden,Fugitive Emissions,N2O,1996,0.0
Sweden,Industrial Processes,All GHG,1996,2.8
Sweden,Industrial Processes,CO2,1996,1.23
Sweden,Industrial Processes,CH4,1996,0.0
Sweden,Industrial Processes,N2O,1996,0.79
Sweden,Industrial Processes,F-Gas,1996,0.79
Sweden,Land-Use Change and Forestry,All GHG,1996,1.87
Sweden,Land-Use Change and Forestry,CO2,1996,1.87
Sweden,Land-Use Change and Forestry,CH4,1996,0.0
Sweden,Land-Use Change and Forestry,N2O,1996,0.0
Sweden,Manufacturing/Construction,All GHG,1996,15.65
Sweden,Manufacturing/Construction,CO2,1996,15.26
Sweden,Manufacturing/Construction,CH4,1996,0.15
Sweden,Manufacturing/Construction,N2O,1996,0.24
Sweden,Other Fuel Combustion,All GHG,1996,1.41
Sweden,Other Fuel Combustion,CO2,1996,1.28
Sweden,Other Fuel Combustion,CH4,1996,0.11
Sweden,Other Fuel Combustion,N2O,1996,0.02
Sweden,Total excluding LUCF,All GHG,1996,78.8
Sweden,Total excluding LUCF,CO2,1996,63.65
Sweden,Total excluding LUCF,CH4,1996,8.32
Sweden,Total excluding LUCF,N2O,1996,6.04
Sweden,Total excluding LUCF,F-Gas,1996,0.79
Sweden,Total including LUCF,All GHG,1996,80.68
Sweden,Total including LUCF,CO2,1996,65.52
Sweden,Total including LUCF,CH4,1996,8.32
Sweden,Total including LUCF,N2O,1996,6.04
Sweden,Total including LUCF,F-Gas,1996,0.79
Sweden,Transportation,All GHG,1996,20.67
Sweden,Transportation,CO2,1996,20.09
Sweden,Transportation,CH4,1996,0.14
Sweden,Transportation,N2O,1996,0.43
Sweden,Waste,All GHG,1996,3.44
Sweden,Waste,CH4,1996,3.22
Sweden,Waste,N2O,1996,0.22
Sweden,Agriculture,All GHG,1995,8.3
Sweden,Agriculture,CH4,1995,4.33
Sweden,Agriculture,N2O,1995,3.97
Sweden,Building,All GHG,1995,9.11
Sweden,Building,CO2,1995,8.83
Sweden,Building,CH4,1995,0.23
Sweden,Building,N2O,1995,0.05
Sweden,Bunker Fuels,All GHG,1995,5.15
Sweden,Bunker Fuels,CO2,1995,5.1
Sweden,Bunker Fuels,CH4,1995,0.01
Sweden,Bunker Fuels,N2O,1995,0.04
Sweden,Electricity/Heat,All GHG,1995,11.91
Sweden,Electricity/Heat,CO2,1995,11.7
Sweden,Electricity/Heat,CH4,1995,0.07
Sweden,Electricity/Heat,N2O,1995,0.13
Sweden,Energy,All GHG,1995,58.55
Sweden,Energy,CO2,1995,56.93
Sweden,Energy,CH4,1995,0.74
Sweden,Energy,N2O,1995,0.88
Sweden,Fugitive Emissions,All GHG,1995,0.05
Sweden,Fugitive Emissions,CH4,1995,0.05
Sweden,Fugitive Emissions,N2O,1995,0.0
Sweden,Industrial Processes,All GHG,1995,2.89
Sweden,Industrial Processes,CO2,1995,1.3
Sweden,Industrial Processes,CH4,1995,0.01
Sweden,Industrial Processes,N2O,1995,0.8
Sweden,Industrial Processes,F-Gas,1995,0.78
Sweden,Land-Use Change and Forestry,All GHG,1995,1.88
Sweden,Land-Use Change and Forestry,CO2,1995,1.87
Sweden,Land-Use Change and Forestry,CH4,1995,0.0
Sweden,Land-Use Change and Forestry,N2O,1995,0.0
Sweden,Manufacturing/Construction,All GHG,1995,15.19
Sweden,Manufacturing/Construction,CO2,1995,14.8
Sweden,Manufacturing/Construction,CH4,1995,0.15
Sweden,Manufacturing/Construction,N2O,1995,0.24
Sweden,Other Fuel Combustion,All GHG,1995,1.38
Sweden,Other Fuel Combustion,CO2,1995,1.26
Sweden,Other Fuel Combustion,CH4,1995,0.1
Sweden,Other Fuel Combustion,N2O,1995,0.02
Sweden,Total excluding LUCF,All GHG,1995,73.21
Sweden,Total excluding LUCF,CO2,1995,58.23
Sweden,Total excluding LUCF,CH4,1995,8.33
Sweden,Total excluding LUCF,N2O,1995,5.87
Sweden,Total excluding LUCF,F-Gas,1995,0.78
Sweden,Total including LUCF,All GHG,1995,75.09
Sweden,Total including LUCF,CO2,1995,60.1
Sweden,Total including LUCF,CH4,1995,8.33
Sweden,Total including LUCF,N2O,1995,5.88
Sweden,Total including LUCF,F-Gas,1995,0.78
Sweden,Transportation,All GHG,1995,20.92
Sweden,Transportation,CO2,1995,20.34
Sweden,Transportation,CH4,1995,0.15
Sweden,Transportation,N2O,1995,0.43
Sweden,Waste,All GHG,1995,3.48
Sweden,Waste,CH4,1995,3.25
Sweden,Waste,N2O,1995,0.23
Sweden,Agriculture,All GHG,1994,8.59
Sweden,Agriculture,CH4,1994,4.46
Sweden,Agriculture,N2O,1994,4.13
Sweden,Building,All GHG,1994,9.23
Sweden,Building,CO2,1994,8.95
Sweden,Building,CH4,1994,0.23
Sweden,Building,N2O,1994,0.05
Sweden,Bunker Fuels,All GHG,1994,5.17
Sweden,Bunker Fuels,CO2,1994,5.12
Sweden,Bunker Fuels,CH4,1994,0.01
Sweden,Bunker Fuels,N2O,1994,0.04
Sweden,Electricity/Heat,All GHG,1994,12.61
Sweden,Electricity/Heat,CO2,1994,12.42
Sweden,Electricity/Heat,CH4,1994,0.07
Sweden,Electricity/Heat,N2O,1994,0.13
Sweden,Energy,All GHG,1994,58.94
Sweden,Energy,CO2,1994,57.38
Sweden,Energy,CH4,1994,0.71
Sweden,Energy,N2O,1994,0.84
Sweden,Fugitive Emissions,All GHG,1994,0.05
Sweden,Fugitive Emissions,CH4,1994,0.04
Sweden,Fugitive Emissions,N2O,1994,0.0
Sweden,Industrial Processes,All GHG,1994,2.62
Sweden,Industrial Processes,CO2,1994,1.11
Sweden,Industrial Processes,CH4,1994,0.02
Sweden,Industrial Processes,N2O,1994,0.84
Sweden,Industrial Processes,F-Gas,1994,0.65
Sweden,Land-Use Change and Forestry,All GHG,1994,1.87
Sweden,Land-Use Change and Forestry,CO2,1994,1.86
Sweden,Land-Use Change and Forestry,CH4,1994,0.0
Sweden,Land-Use Change and Forestry,N2O,1994,0.0
Sweden,Manufacturing/Construction,All GHG,1994,15.0
Sweden,Manufacturing/Construction,CO2,1994,14.65
Sweden,Manufacturing/Construction,CH4,1994,0.13
Sweden,Manufacturing/Construction,N2O,1994,0.22
Sweden,Other Fuel Combustion,All GHG,1994,1.34
Sweden,Other Fuel Combustion,CO2,1994,1.22
Sweden,Other Fuel Combustion,CH4,1994,0.1
Sweden,Other Fuel Combustion,N2O,1994,0.02
Sweden,Total excluding LUCF,All GHG,1994,73.62
Sweden,Total excluding LUCF,CO2,1994,58.49
Sweden,Total excluding LUCF,CH4,1994,8.45
Sweden,Total excluding LUCF,N2O,1994,6.03
Sweden,Total excluding LUCF,F-Gas,1994,0.65
Sweden,Total including LUCF,All GHG,1994,75.49
Sweden,Total including LUCF,CO2,1994,60.35
Sweden,Total including LUCF,CH4,1994,8.46
Sweden,Total including LUCF,N2O,1994,6.03
Sweden,Total including LUCF,F-Gas,1994,0.65
Sweden,Transportation,All GHG,1994,20.72
Sweden,Transportation,CO2,1994,20.15
Sweden,Transportation,CH4,1994,0.14
Sweden,Transportation,N2O,1994,0.43
Sweden,Waste,All GHG,1994,3.48
Sweden,Waste,CH4,1994,3.26
Sweden,Waste,N2O,1994,0.22
Sweden,Agriculture,All GHG,1993,8.67
Sweden,Agriculture,CH4,1993,4.45
Sweden,Agriculture,N2O,1993,4.23
Sweden,Building,All GHG,1993,8.8
Sweden,Building,CO2,1993,8.52
Sweden,Building,CH4,1993,0.23
Sweden,Building,N2O,1993,0.05
Sweden,Bunker Fuels,All GHG,1993,4.6
Sweden,Bunker Fuels,CO2,1993,4.56
Sweden,Bunker Fuels,CH4,1993,0.01
Sweden,Bunker Fuels,N2O,1993,0.04
Sweden,Electricity/Heat,All GHG,1993,12.05
Sweden,Electricity/Heat,CO2,1993,11.88
